0,0
6.276000000000001,"[249, 6, 2, 7, 6]"
6.276000000000001,"[249, 6, 2, 7, 6]"
6.276000000000001,"[249, 6, 2, 7, 6]"
10.187999999999999,"[249, 10, 1, 8, 8]"
4.319999999999999,"[249, 4, 3, 2]"
4.319999999999999,"[249, 4, 3, 2]"
4.319999999999999,"[249, 4, 3, 2]"
4.319999999999999,"[249, 4, 3, 2]"
4.327999999999999,"[249, 4, 3, 2, 8]"
4.28,"[249, 4, 2, 8]"
4.28,"[249, 4, 2, 8]"
6.276000000000001,"[249, 6, 2, 7, 6]"
4.28,"[249, 4, 2, 8]"
4.28,"[249, 4, 2, 8]"
4.319999999999999,"[249, 4, 3, 2]"
4.319999999999999,"[249, 4, 3, 2]"
4.327999999999999,"[249, 4, 3, 2, 8]"
6.276000000000001,"[249, 6, 2, 7, 6]"
6.276000000000001,"[249, 6, 2, 7, 6]"
4.319999999999999,"[249, 4, 3, 2]"
4.284,"[249, 4, 2, 8, 4]"
4.284,"[249, 4, 2, 8, 4]"
4.319999999999999,"[249, 4, 3, 2]"
4.319999999999999,"[249, 4, 3, 2]"
4.323999999999999,"[249, 4, 3, 2, 4]"
4.28,"[249, 4, 2, 8]"
10.187999999999999,"[249, 10, 1, 8, 8]"
8.232,"[249, 8, 2, 3, 2]"
8.232,"[249, 8, 2, 3, 2]"
4.319999999999999,"[249, 4, 3, 2]"
4.319999999999999,"[249, 4, 3, 2]"
4.327999999999999,"[249, 4, 3, 2, 8]"
6.276000000000001,"[249, 6, 2, 7, 6]"
6.276000000000001,"[249, 6, 2, 7, 6]"
4.28,"[249, 4, 2, 8]"
4.28,"[249, 4, 2, 8]"
4.28,"[249, 4, 2, 8]"
4.28,"[249, 4, 2, 8]"
6.276000000000001,"[249, 6, 2, 7, 6]"
6.276000000000001,"[249, 6, 2, 7, 6]"
4.28,"[249, 4, 2, 8]"
4.28,"[249, 4, 2, 8]"
6.28,[249]
6.28,[249]
4.319999999999999,"[249, 4, 3, 2]"
4.319999999999999,"[249, 4, 3, 2]"
4.319999999999999,"[249, 4, 3, 2]"
6.276000000000001,"[249, 6, 2, 7, 6]"
6.276000000000001,"[249, 6, 2, 7, 6]"
6.276000000000001,"[249, 6, 2, 7, 6]"
4.327999999999999,"[249, 4, 3, 2, 8]"
4.327999999999999,"[249, 4, 3, 2, 8]"
4.319999999999999,"[249, 4, 3, 2]"
4.319999999999999,"[249, 4, 3, 2]"
4.319999999999999,"[249, 4, 3, 2]"
4.319999999999999,"[249, 4, 3, 2]"
4.323999999999999,"[249, 4, 3, 2, 4]"
4.323999999999999,"[249, 4, 3, 2, 4]"
4.327999999999999,"[249, 4, 3, 2, 8]"
4.319999999999999,"[249, 4, 3, 2]"
4.319999999999999,"[249, 4, 3, 2]"
4.323999999999999,"[249, 4, 3, 2, 4]"
4.323999999999999,"[249, 4, 3, 2, 4]"
4.319999999999999,"[249, 4, 3, 2]"
4.319999999999999,"[249, 4, 3, 2]"
4.327999999999999,"[249, 4, 3, 2, 8]"
4.327999999999999,"[249, 4, 3, 2, 8]"
4.327999999999999,"[249, 4, 3, 2, 8]"
4.327999999999999,"[249, 4, 3, 2, 8]"
4.319999999999999,"[249, 4, 3, 2]"
4.319999999999999,"[249, 4, 3, 2]"
4.323999999999999,"[249, 4, 3, 2, 4]"
4.323999999999999,"[249, 4, 3, 2, 4]"
6.276000000000001,"[249, 6, 2, 7, 6]"
4.319999999999999,[249]
4.319999999999999,[249]
4.319999999999999,"[249, 4, 3, 2]"
4.319999999999999,"[249, 4, 3, 2]"
4.323999999999999,"[249, 4, 3, 2, 4]"
4.323999999999999,"[249, 4, 3, 2, 4]"
4.319999999999999,"[249, 4, 3, 2]"
4.319999999999999,"[249, 4, 3, 2]"
4.319999999999999,"[249, 4, 3, 2]"
6.276000000000001,"[249, 6, 2, 7, 6]"
6.276000000000001,"[249, 6, 2, 7, 6]"
8.232,"[249, 8, 2, 3, 2]"
8.232,"[249, 8, 2, 3, 2]"
4.323999999999999,"[249, 4, 3, 2, 4]"
4.323999999999999,"[249, 4, 3, 2, 4]"
4.319999999999999,"[249, 4, 3, 2]"
4.327999999999999,"[249, 4, 3, 2, 8]"
4.327999999999999,"[249, 4, 3, 2, 8]"
4.319999999999999,"[249, 4, 3, 2]"
4.319999999999999,"[249, 4, 3, 2]"
4.319999999999999,"[249, 4, 3, 2]"
4.28,"[249, 4, 2, 8]"
4.28,"[249, 4, 2, 8]"
4.319999999999999,"[249, 4, 3, 2]"
4.319999999999999,"[249, 4, 3, 2]"
4.319999999999999,"[249, 4, 3, 2]"
4.319999999999999,"[249, 4, 3, 2]"
4.28,"[249, 4, 2, 8]"
4.28,"[249, 4, 2, 8]"
4.319999999999999,"[249, 4, 3, 2]"
4.327999999999999,"[249, 4, 3, 2, 8]"
4.327999999999999,"[249, 4, 3, 2, 8]"
4.319999999999999,"[249, 4, 3, 2]"
4.319999999999999,"[249, 4, 3, 2]"
4.319999999999999,"[249, 4, 3, 2]"
4.319999999999999,"[249, 4, 3, 2]"
4.319999999999999,"[249, 4, 3, 2]"
4.319999999999999,"[249, 4, 3, 2]"
6.276000000000001,"[249, 6, 2, 7, 6]"
6.276000000000001,"[249, 6, 2, 7, 6]"
6.276000000000001,"[249, 6, 2, 7, 6]"
4.28,"[249, 4, 2, 8]"
4.28,"[249, 4, 2, 8]"
4.28,"[249, 4, 2, 8]"
4.28,"[249, 4, 2, 8]"
4.319999999999999,"[249, 4, 3, 2]"
4.319999999999999,"[249, 4, 3, 2]"
4.319999999999999,[249]
6.284,"[249, 6, 2, 8, 4]"
6.284,"[249, 6, 2, 8, 4]"
4.319999999999999,"[249, 4, 3, 2]"
4.319999999999999,"[249, 4, 3, 2]"
8.232,"[249, 8, 2, 3, 2]"
8.232,"[249, 8, 2, 3, 2]"
4.327999999999999,"[249, 4, 3, 2, 8]"
4.319999999999999,"[249, 4, 3, 2]"
4.319999999999999,"[249, 4, 3, 2]"
4.319999999999999,"[249, 4, 3, 2]"
4.319999999999999,"[249, 4, 3, 2]"
6.276000000000001,"[249, 6, 2, 7, 6]"
4.327999999999999,"[249, 4, 3, 2, 8]"
4.327999999999999,"[249, 4, 3, 2, 8]"
4.319999999999999,"[249, 4, 3, 2]"
4.319999999999999,"[249, 4, 3, 2]"
4.323999999999999,"[249, 4, 3, 2, 4]"
4.323999999999999,"[249, 4, 3, 2, 4]"
4.28,"[249, 4, 2, 8]"
6.236000000000001,"[249, 6, 2, 3, 6]"
6.236000000000001,"[249, 6, 2, 3, 6]"
4.327999999999999,"[249, 4, 3, 2, 8]"
4.327999999999999,"[249, 4, 3, 2, 8]"
4.327999999999999,"[249, 4, 3, 2, 8]"
4.327999999999999,"[249, 4, 3, 2, 8]"
4.28,"[249, 4, 2, 8]"
4.28,"[249, 4, 2, 8]"
4.323999999999999,"[249, 4, 3, 2, 4]"
4.323999999999999,"[249, 4, 3, 2, 4]"
4.28,"[249, 4, 2, 8]"
4.28,"[249, 4, 2, 8]"
4.28,"[249, 4, 2, 8]"
10.16,"[249, 10, 1, 6]"
10.16,"[249, 10, 1, 6]"
4.28,"[249, 4, 2, 8]"
4.28,"[249, 4, 2, 8]"
4.319999999999999,"[249, 4, 3, 2]"
4.319999999999999,"[249, 4, 3, 2]"
4.319999999999999,"[249, 4, 3, 2]"
4.319999999999999,"[249, 4, 3, 2]"
4.319999999999999,"[249, 4, 3, 2]"
4.319999999999999,"[249, 4, 3, 2]"
6.24,"[249, 6, 2, 4]"
4.323999999999999,"[249, 4, 3, 2, 4]"
6.276000000000001,"[249, 6, 2, 7, 6]"
4.319999999999999,"[249, 4, 3, 2]"
4.319999999999999,"[249, 4, 3, 2]"
4.327999999999999,"[249, 4, 3, 2, 8]"
4.327999999999999,"[249, 4, 3, 2, 8]"
4.319999999999999,"[249, 4, 3, 2]"
6.276000000000001,"[249, 6, 2, 7, 6]"
4.323999999999999,"[249, 4, 3, 2, 4]"
4.327999999999999,"[249, 4, 3, 2, 8]"
4.327999999999999,"[249, 4, 3, 2, 8]"
8.232,"[249, 8, 2, 3, 2]"
8.232,"[249, 8, 2, 3, 2]"
4.323999999999999,"[249, 4, 3, 2, 4]"
4.323999999999999,"[249, 4, 3, 2, 4]"
4.319999999999999,"[249, 4, 3, 2]"
4.319999999999999,"[249, 4, 3, 2]"
4.319999999999999,"[249, 4, 3, 2]"
4.319999999999999,"[249, 4, 3, 2]"
4.319999999999999,"[249, 4, 3, 2]"
